date,pm25,pm10,o3,no2,so2,co,AQI
2016/3/9,60.0,41.0,15.0,50.0,0.0,6.0,60.0
2016/3/10,74.0,71.0,23.0,49.0,1.0,6.0,74.0
2016/3/11,135.0,62.0,29.0,49.0,1.0,4.0,135.0
2016/3/12,142.0,54.0,26.0,42.0,0.0,3.0,142.0
2016/3/13,118.0,47.0,20.0,44.0,0.0,4.0,118.0
2016/3/14,92.0,51.0,18.0,48.0,0.0,5.0,92.0
2016/3/15,101.0,51.0,21.0,40.0,0.0,4.0,101.0
2016/3/16,99.0,48.0,20.0,48.0,0.0,5.0,99.0
2016/3/17,98.0,67.0,12.0,49.0,0.0,6.0,98.0
2016/3/18,148.0,45.0,18.0,41.0,0.0,4.0,148.0
2016/3/19,94.0,39.0,21.0,40.0,0.0,3.0,94.0
2016/3/20,83.0,39.0,23.0,46.0,0.0,5.0,83.0
2016/3/21,72.0,45.0,29.0,50.0,0.0,4.0,72.0
2016/3/22,80.0,45.0,21.0,47.0,0.0,5.0,80.0
2016/3/23,84.0,53.0,22.0,56.0,0.0,5.0,84.0
2016/3/24,102.0,39.0,19.0,46.0,0.0,5.0,102.0
2016/3/25,82.0,32.0,23.0,41.0,0.0,3.0,82.0
2016/3/26,68.0,18.0,31.0,28.0,0.0,1.0,68.0
2016/3/27,40.0,20.0,27.0,25.0,0.0,1.0,40.0
2016/3/28,40.0,25.0,25.0,40.0,0.0,3.0,40.0
2016/3/29,47.0,29.0,20.0,51.0,0.0,5.0,51.0
2016/3/30,59.0,24.0,22.0,44.0,0.0,4.0,59.0
2016/3/31,62.0,44.0,22.0,46.0,0.0,4.0,62.0
2015/10/1,66.0,51.0,21.0,60.0,1.0,7.0,66.0
2015/10/2,75.0,63.0,17.0,64.0,0.0,7.0,75.0
2015/10/3,102.0,56.0,17.0,41.0,0.0,4.0,102.0
2015/10/4,101.0,32.0,11.0,43.0,0.0,6.0,101.0
2015/10/5,63.0,25.0,20.0,42.0,0.0,5.0,63.0
2015/10/6,58.0,24.0,20.0,37.0,0.0,4.0,58.0
2015/10/7,41.0,34.0,20.0,48.0,0.0,5.0,48.0
2015/10/8,55.0,44.0,18.0,52.0,1.0,6.0,55.0
2015/10/9,80.0,45.0,16.0,40.0,0.0,4.0,80.0
2015/10/10,92.0,46.0,15.0,37.0,0.0,3.0,92.0
2015/10/11,94.0,53.0,8.0,39.0,1.0,5.0,94.0
2015/10/12,104.0,52.0,18.0,43.0,4.0,5.0,104.0
2015/10/13,98.0,44.0,13.0,43.0,2.0,5.0,98.0
2015/10/14,94.0,36.0,5.0,39.0,33.0,5.0,94.0
2015/10/15,82.0,47.0,2.0,44.0,4.0,7.0,82.0
2015/10/16,112.0,44.0,12.0,46.0,1.0,6.0,112.0
2015/10/17,88.0,36.0,11.0,40.0,2.0,4.0,88.0
2015/10/18,82.0,53.0,2.0,43.0,25.0,7.0,82.0
2015/10/19,119.0,51.0,11.0,43.0,1.0,7.0,119.0
2015/10/20,112.0,38.0,14.0,53.0,1.0,6.0,112.0
2015/10/21,77.0,28.0,14.0,49.0,0.0,5.0,77.0
2015/10/22,61.0,37.0,25.0,61.0,0.0,6.0,61.0
2015/10/23,68.0,33.0,10.0,41.0,0.0,4.0,68.0
2015/10/24,69.0,37.0,16.0,40.0,0.0,4.0,69.0
2015/10/25,71.0,51.0,6.0,50.0,1.0,8.0,71.0
2015/10/26,98.0,51.0,11.0,56.0,0.0,8.0,98.0
2015/10/27,84.0,34.0,17.0,50.0,0.0,4.0,84.0
2015/10/28,70.0,36.0,11.0,46.0,0.0,5.0,70.0
2015/10/29,70.0,42.0,8.0,43.0,0.0,6.0,70.0
2015/10/30,82.0,51.0,6.0,43.0,0.0,6.0,82.0
2015/10/31,110.0,54.0,4.0,55.0,0.0,9.0,110.0
2015/11/1,120.0,52.0,2.0,43.0,0.0,6.0,120.0
2015/11/2,110.0,41.0,9.0,52.0,0.0,7.0,110.0
2015/11/3,81.0,31.0,13.0,50.0,0.0,6.0,81.0
2015/11/4,65.0,37.0,15.0,47.0,0.0,6.0,65.0
2015/11/5,75.0,22.0,10.0,38.0,0.0,6.0,75.0
2015/11/6,53.0,30.0,10.0,37.0,0.0,5.0,53.0
2015/11/7,68.0,29.0,16.0,34.0,0.0,3.0,68.0
2015/11/8,68.0,30.0,22.0,39.0,0.0,3.0,68.0
2015/11/9,57.0,64.0,16.0,45.0,0.0,6.0,64.0
2015/11/10,64.0,35.0,11.0,34.0,0.0,3.0,64.0
2015/11/11,80.0,50.0,8.0,48.0,0.0,7.0,80.0
2015/11/12,104.0,33.0,23.0,44.0,0.0,3.0,104.0
2015/11/13,63.0,27.0,24.0,35.0,0.0,1.0,63.0
2015/11/14,50.0,26.0,21.0,27.0,0.0,2.0,50.0
2015/11/15,54.0,29.0,20.0,35.0,0.0,3.0,54.0
2015/11/16,55.0,18.0,22.0,28.0,16.0,3.0,55.0
2015/11/17,39.0,30.0,20.0,34.0,10.0,4.0,39.0
2015/11/18,56.0,22.0,18.0,35.0,0.0,3.0,56.0
2015/11/19,49.0,23.0,17.0,51.0,0.0,5.0,51.0
2015/11/20,54.0,19.0,20.0,34.0,0.0,2.0,54.0
2015/11/21,42.0,29.0,20.0,51.0,0.0,3.0,51.0
2015/11/22,59.0,46.0,15.0,59.0,1.0,6.0,59.0
2015/11/23,91.0,30.0,15.0,43.0,1.0,4.0,91.0
2015/11/24,73.0,23.0,11.0,54.0,0.0,6.0,73.0
2015/11/25,55.0,45.0,7.0,62.0,1.0,9.0,62.0
2015/11/26,85.0,52.0,4.0,48.0,0.0,6.0,85.0
2015/11/27,115.0,23.0,20.0,43.0,0.0,3.0,115.0
2015/11/28,38.0,22.0,27.0,24.0,0.0,1.0,38.0
2015/11/29,43.0,20.0,26.0,31.0,0.0,2.0,43.0
2015/11/30,34.0,29.0,22.0,51.0,0.0,6.0,51.0
2015/12/1,55.0,42.0,19.0,62.0,0.0,5.0,62.0
2015/12/2,71.0,46.0,8.0,49.0,0.0,5.0,71.0
2015/12/3,86.0,36.0,16.0,53.0,1.0,6.0,86.0
2015/12/4,70.0,37.0,11.0,41.0,0.0,4.0,70.0
2015/12/5,75.0,38.0,12.0,34.0,0.0,4.0,75.0
2015/12/6,78.0,47.0,2.0,48.0,0.0,7.0,78.0
2015/12/7,87.0,37.0,17.0,50.0,1.0,5.0,87.0
2015/12/8,77.0,80.0,11.0,50.0,0.0,5.0,80.0
2015/12/9,73.0,33.0,8.0,40.0,0.0,4.0,73.0
2015/12/10,67.0,34.0,13.0,42.0,0.0,5.0,67.0
2015/12/11,70.0,31.0,14.0,40.0,0.0,3.0,70.0
2015/12/12,61.0,38.0,16.0,34.0,0.0,4.0,61.0
2015/12/13,79.0,48.0,6.0,42.0,0.0,6.0,79.0
2015/12/14,104.0,43.0,11.0,50.0,0.0,6.0,104.0
2015/12/15,91.0,48.0,8.0,40.0,0.0,6.0,91.0
2015/12/16,77.0,47.0,5.0,47.0,0.0,6.0,77.0
2015/12/17,84.0,50.0,9.0,42.0,0.0,5.0,84.0
2015/12/18,95.0,50.0,3.0,44.0,0.0,6.0,95.0
2015/12/19,97.0,37.0,23.0,34.0,0.0,2.0,97.0
2015/12/20,73.0,27.0,24.0,31.0,0.0,3.0,73.0
2015/12/21,49.0,27.0,21.0,37.0,0.0,4.0,49.0
2015/12/22,56.0,36.0,15.0,44.0,0.0,4.0,56.0
2015/12/23,65.0,32.0,22.0,35.0,0.0,3.0,65.0
2015/12/24,69.0,33.0,17.0,35.0,0.0,2.0,69.0
2015/12/25,66.0,39.0,11.0,43.0,0.0,3.0,66.0
2015/12/26,81.0,42.0,9.0,44.0,0.0,3.0,81.0
2015/12/27,86.0,49.0,3.0,46.0,0.0,5.0,86.0
2015/12/28,86.0,39.0,18.0,49.0,0.0,4.0,86.0
2015/12/29,68.0,36.0,10.0,47.0,0.0,4.0,68.0
2015/12/30,63.0,0.0,0.0,0.0,0.0,0.0,63.0
2016/1/2,51.0,19.0,20.0,32.0,0.0,1.0,51.0
2016/1/3,47.0,28.0,20.0,38.0,0.0,3.0,47.0
2015/7/1,81.0,56.0,44.0,57.0,0.0,5.0,81.0
2015/7/2,75.0,59.0,62.0,68.0,0.0,6.0,75.0
2015/7/3,77.0,59.0,63.0,65.0,1.0,4.0,77.0
2015/7/4,86.0,41.0,33.0,34.0,0.0,3.0,86.0
2015/7/5,58.0,52.0,41.0,65.0,0.0,6.0,65.0
2015/7/6,66.0,41.0,26.0,53.0,0.0,5.0,66.0
2015/7/7,63.0,33.0,22.0,31.0,0.0,3.0,63.0
2015/7/8,47.0,43.0,33.0,40.0,1.0,4.0,47.0
2015/7/9,57.0,63.0,45.0,66.0,0.0,5.0,66.0
2015/7/10,66.0,53.0,42.0,50.0,0.0,4.0,66.0
2015/7/11,67.0,36.0,24.0,33.0,0.0,2.0,67.0
2015/7/12,53.0,31.0,21.0,34.0,0.0,4.0,53.0
2015/7/13,51.0,39.0,20.0,30.0,0.0,3.0,51.0
2015/7/14,49.0,47.0,35.0,51.0,0.0,5.0,51.0
2015/7/15,64.0,63.0,42.0,69.0,0.0,6.0,69.0
2015/7/16,72.0,37.0,28.0,36.0,0.0,3.0,72.0
2015/7/17,60.0,45.0,45.0,47.0,0.0,3.0,60.0
2015/7/18,57.0,27.0,25.0,34.0,0.0,3.0,57.0
2015/7/19,58.0,24.0,16.0,36.0,0.0,4.0,58.0
2015/7/20,49.0,34.0,20.0,36.0,0.0,4.0,49.0
2015/7/21,57.0,34.0,31.0,37.0,0.0,3.0,57.0
2015/7/22,51.0,38.0,36.0,42.0,1.0,4.0,51.0
2015/7/23,49.0,44.0,32.0,54.0,0.0,5.0,54.0
2015/7/24,63.0,33.0,32.0,30.0,0.0,2.0,63.0
2015/7/25,44.0,49.0,27.0,39.0,0.0,3.0,49.0
2015/7/26,62.0,27.0,26.0,26.0,0.0,2.0,62.0
2015/7/27,40.0,27.0,25.0,33.0,0.0,3.0,40.0
2015/7/28,43.0,32.0,26.0,34.0,0.0,3.0,43.0
2015/7/29,44.0,32.0,28.0,39.0,0.0,4.0,44.0
2015/7/30,48.0,45.0,35.0,49.0,0.0,4.0,49.0
2015/7/31,62.0,44.0,44.0,44.0,0.0,3.0,62.0
2015/8/1,60.0,56.0,53.0,55.0,0.0,3.0,60.0
2015/8/2,63.0,44.0,54.0,65.0,1.0,4.0,65.0
2015/8/3,67.0,42.0,31.0,38.0,0.0,3.0,67.0
2015/8/4,53.0,55.0,39.0,55.0,0.0,5.0,55.0
2015/8/5,64.0,47.0,34.0,46.0,0.0,4.0,64.0
2015/8/6,64.0,49.0,40.0,46.0,0.0,3.0,64.0
2015/8/7,56.0,62.0,37.0,50.0,1.0,3.0,62.0
2015/8/8,57.0,49.0,40.0,42.0,0.0,2.0,57.0
2015/8/9,67.0,45.0,25.0,41.0,0.0,3.0,67.0
2015/8/10,50.0,60.0,26.0,37.0,0.0,3.0,60.0
2015/8/11,58.0,69.0,57.0,53.0,0.0,4.0,69.0
2015/8/12,78.0,46.0,42.0,45.0,0.0,3.0,78.0
2015/8/13,80.0,26.0,28.0,35.0,0.0,3.0,80.0
2015/8/14,54.0,22.0,28.0,23.0,0.0,1.0,54.0
2015/8/15,43.0,30.0,31.0,35.0,0.0,2.0,43.0
2015/8/16,55.0,34.0,33.0,40.0,0.0,2.0,55.0
2015/8/17,58.0,38.0,33.0,47.0,0.0,4.0,58.0
2015/8/18,67.0,43.0,37.0,51.0,0.0,4.0,67.0
2015/8/19,70.0,31.0,21.0,38.0,0.0,4.0,70.0
2015/8/20,71.0,34.0,36.0,44.0,0.0,4.0,71.0
2015/8/21,71.0,40.0,45.0,52.0,0.0,3.0,71.0
2015/8/22,63.0,31.0,32.0,40.0,0.0,2.0,63.0
2015/8/23,52.0,21.0,23.0,27.0,0.0,2.0,52.0
2015/8/24,48.0,27.0,20.0,29.0,0.0,3.0,48.0
2015/8/25,51.0,29.0,27.0,38.0,0.0,3.0,51.0
2015/8/26,56.0,28.0,18.0,48.0,0.0,4.0,56.0
2015/8/27,61.0,33.0,20.0,49.0,0.0,5.0,61.0
2015/8/28,71.0,41.0,31.0,57.0,0.0,7.0,71.0
2015/8/29,80.0,43.0,38.0,63.0,0.0,7.0,80.0
2015/8/30,82.0,40.0,28.0,49.0,0.0,6.0,82.0
2015/8/31,74.0,27.0,29.0,39.0,0.0,5.0,74.0
2015/9/1,47.0,34.0,29.0,45.0,0.0,5.0,47.0
2015/9/2,56.0,32.0,28.0,40.0,0.0,6.0,56.0
2015/9/3,44.0,29.0,23.0,44.0,0.0,6.0,44.0
2015/9/4,46.0,28.0,23.0,38.0,0.0,4.0,46.0
2015/9/5,53.0,34.0,26.0,33.0,0.0,2.0,53.0
2015/9/6,49.0,44.0,23.0,49.0,0.0,5.0,49.0
2015/9/7,61.0,43.0,20.0,40.0,1.0,4.0,61.0
2015/9/8,63.0,45.0,31.0,44.0,0.0,5.0,63.0
2015/9/9,64.0,49.0,33.0,56.0,0.0,5.0,64.0
2015/9/10,66.0,56.0,29.0,71.0,1.0,6.0,71.0
2015/9/11,69.0,42.0,17.0,50.0,0.0,5.0,69.0
2015/9/12,87.0,42.0,14.0,36.0,0.0,4.0,87.0
2015/9/13,83.0,23.0,24.0,36.0,0.0,3.0,83.0
2015/9/14,47.0,23.0,25.0,38.0,0.0,4.0,47.0
2015/9/15,52.0,23.0,24.0,44.0,0.0,4.0,52.0
2015/9/16,68.0,32.0,22.0,43.0,0.0,5.0,68.0
2015/9/17,58.0,30.0,20.0,48.0,0.0,5.0,58.0
2015/9/18,68.0,27.0,25.0,40.0,0.0,4.0,68.0
2015/9/19,53.0,36.0,30.0,50.0,0.0,4.0,53.0
2015/9/20,64.0,36.0,29.0,55.0,0.0,6.0,64.0
2015/9/21,71.0,20.0,21.0,34.0,0.0,4.0,71.0
2015/9/22,40.0,31.0,21.0,45.0,0.0,6.0,45.0
2015/9/23,52.0,30.0,16.0,43.0,0.0,5.0,52.0
2015/9/24,62.0,36.0,16.0,42.0,0.0,6.0,62.0
2015/9/25,66.0,40.0,24.0,42.0,0.0,3.0,66.0
2015/9/26,71.0,41.0,29.0,42.0,0.0,3.0,71.0
2015/9/27,64.0,34.0,24.0,39.0,0.0,4.0,64.0
2015/9/28,58.0,36.0,26.0,40.0,0.0,4.0,58.0
2015/9/29,49.0,38.0,22.0,43.0,0.0,4.0,49.0
2015/9/30,57.0,43.0,23.0,48.0,1.0,4.0,57.0
2015/4/1,48.0,33.0,24.0,46.0,1.0,6.0,48.0
2015/4/2,52.0,44.0,10.0,52.0,0.0,6.0,52.0
2015/4/3,78.0,34.0,21.0,39.0,0.0,4.0,78.0
2015/4/4,72.0,38.0,33.0,44.0,0.0,3.0,72.0
2015/4/5,71.0,47.0,33.0,47.0,1.0,3.0,71.0
2015/4/6,86.0,49.0,34.0,57.0,2.0,6.0,86.0
2015/4/7,90.0,65.0,35.0,73.0,2.0,7.0,90.0
2015/4/8,118.0,71.0,30.0,80.0,3.0,9.0,118.0
2015/4/9,116.0,64.0,35.0,70.0,1.0,7.0,116.0
2015/4/10,89.0,37.0,28.0,47.0,0.0,4.0,89.0
2015/4/11,59.0,42.0,30.0,53.0,0.0,5.0,59.0
2015/4/12,73.0,52.0,23.0,61.0,1.0,7.0,73.0
2015/4/13,70.0,62.0,29.0,72.0,1.0,9.0,72.0
2015/4/14,71.0,59.0,29.0,76.0,1.0,9.0,76.0
2015/4/15,69.0,70.0,26.0,80.0,1.0,8.0,80.0
2015/4/16,78.0,71.0,24.0,52.0,1.0,5.0,78.0
2015/4/17,95.0,84.0,36.0,48.0,0.0,3.0,95.0
2015/4/18,67.0,61.0,38.0,49.0,0.0,4.0,67.0
2015/4/19,71.0,66.0,40.0,60.0,1.0,5.0,71.0
2015/4/20,82.0,70.0,37.0,57.0,1.0,5.0,82.0
2015/4/21,93.0,69.0,31.0,49.0,1.0,4.0,93.0
2015/4/22,92.0,66.0,35.0,62.0,1.0,6.0,92.0
2015/4/23,92.0,62.0,25.0,60.0,1.0,6.0,92.0
2015/4/24,95.0,34.0,29.0,43.0,0.0,3.0,95.0
2015/4/25,66.0,29.0,22.0,38.0,0.0,3.0,66.0
2015/4/26,59.0,43.0,28.0,34.0,0.0,3.0,59.0
2015/4/27,61.0,41.0,28.0,46.0,0.0,5.0,61.0
2015/4/28,59.0,47.0,28.0,50.0,0.0,4.0,59.0
2015/4/29,62.0,25.0,18.0,49.0,0.0,5.0,62.0
2015/4/30,58.0,22.0,24.0,43.0,0.0,3.0,58.0
2015/5/1,58.0,28.0,22.0,42.0,0.0,4.0,58.0
2015/5/2,66.0,22.0,27.0,30.0,0.0,3.0,66.0
2015/5/3,43.0,36.0,21.0,44.0,0.0,6.0,44.0
2015/5/4,61.0,56.0,37.0,39.0,0.0,4.0,61.0
2015/5/5,53.0,49.0,79.0,39.0,0.0,3.0,79.0
2015/5/6,47.0,40.0,44.0,48.0,0.0,5.0,48.0
2015/5/7,56.0,38.0,24.0,43.0,0.0,4.0,56.0
2015/5/8,62.0,34.0,32.0,33.0,0.0,2.0,62.0
2015/5/9,48.0,38.0,51.0,39.0,0.0,3.0,51.0
2015/5/10,58.0,51.0,28.0,61.0,0.0,7.0,61.0
2015/5/11,69.0,50.0,33.0,44.0,0.0,5.0,69.0
2015/5/12,58.0,49.0,32.0,57.0,0.0,5.0,58.0
2015/5/13,60.0,37.0,30.0,37.0,0.0,3.0,60.0
2015/5/14,59.0,47.0,31.0,40.0,0.0,4.0,59.0
2015/5/15,66.0,42.0,29.0,43.0,0.0,4.0,66.0
2015/5/16,65.0,46.0,39.0,49.0,0.0,3.0,65.0
2015/5/17,69.0,46.0,30.0,44.0,1.0,4.0,69.0
2015/5/18,58.0,49.0,27.0,42.0,0.0,4.0,58.0
2015/5/19,47.0,31.0,26.0,42.0,0.0,4.0,47.0
2015/5/20,49.0,42.0,35.0,53.0,0.0,6.0,53.0
2015/5/21,64.0,48.0,36.0,59.0,1.0,6.0,64.0
2015/5/22,75.0,48.0,27.0,39.0,0.0,3.0,75.0
2015/5/23,64.0,49.0,33.0,38.0,0.0,3.0,64.0
2015/5/24,68.0,35.0,36.0,29.0,0.0,2.0,68.0
2015/5/25,52.0,43.0,32.0,47.0,0.0,5.0,52.0
2015/5/26,60.0,50.0,36.0,60.0,0.0,6.0,60.0
2015/5/27,75.0,39.0,25.0,49.0,0.0,5.0,75.0
2015/5/28,60.0,44.0,31.0,45.0,0.0,4.0,60.0
2015/5/29,57.0,41.0,31.0,42.0,0.0,4.0,57.0
2015/5/30,49.0,35.0,25.0,28.0,0.0,2.0,49.0
2015/5/31,59.0,50.0,31.0,41.0,0.0,4.0,59.0
2015/6/1,56.0,43.0,27.0,38.0,0.0,5.0,56.0
2015/6/2,54.0,39.0,31.0,38.0,0.0,3.0,54.0
2015/6/3,57.0,53.0,41.0,64.0,1.0,4.0,64.0
2015/6/4,70.0,61.0,46.0,66.0,0.0,5.0,70.0
2015/6/5,76.0,45.0,37.0,33.0,0.0,2.0,76.0
2015/6/6,49.0,82.0,41.0,42.0,0.0,2.0,82.0
2015/6/7,64.0,73.0,32.0,36.0,0.0,3.0,73.0
2015/6/8,55.0,65.0,34.0,38.0,1.0,4.0,65.0
2015/6/9,90.0,61.0,42.0,51.0,0.0,5.0,90.0
2015/6/10,64.0,44.0,45.0,63.0,1.0,6.0,64.0
2015/6/11,77.0,43.0,39.0,56.0,0.0,5.0,77.0
2015/6/12,70.0,37.0,42.0,41.0,0.0,3.0,70.0
2015/6/13,60.0,47.0,39.0,37.0,0.0,2.0,60.0
2015/6/14,56.0,53.0,35.0,43.0,0.0,4.0,56.0
2015/6/15,79.0,56.0,37.0,44.0,0.0,4.0,79.0
2015/6/16,56.0,49.0,40.0,51.0,0.0,5.0,56.0
2015/6/17,61.0,35.0,28.0,32.0,0.0,5.0,61.0
2015/6/18,50.0,53.0,33.0,50.0,0.0,4.0,53.0
2015/6/19,69.0,46.0,29.0,37.0,0.0,4.0,69.0
2015/6/20,64.0,33.0,24.0,22.0,0.0,3.0,64.0
2015/6/21,44.0,35.0,17.0,36.0,0.0,4.0,44.0
2015/6/22,54.0,37.0,28.0,38.0,0.0,4.0,54.0
2015/6/23,57.0,47.0,36.0,60.0,0.0,6.0,60.0
2015/6/24,73.0,50.0,47.0,65.0,0.0,6.0,73.0
2015/6/25,74.0,56.0,50.0,74.0,0.0,6.0,74.0
2015/6/26,74.0,37.0,34.0,34.0,1.0,3.0,74.0
2015/6/27,51.0,37.0,41.0,43.0,0.0,3.0,51.0
2015/6/28,57.0,42.0,37.0,50.0,0.0,4.0,57.0
2015/6/29,53.0,58.0,45.0,74.0,0.0,5.0,74.0
2015/6/30,65.0,62.0,70.0,89.0,1.0,7.0,89.0
2015/1/1,142.0,49.0,13.0,56.0,1.0,6.0,142.0
2015/1/2,105.0,28.0,16.0,38.0,0.0,4.0,105.0
2015/1/3,75.0,38.0,22.0,47.0,0.0,5.0,75.0
2015/1/4,93.0,49.0,3.0,51.0,0.0,7.0,93.0
2015/1/5,107.0,45.0,5.0,43.0,0.0,8.0,107.0
2015/1/6,100.0,43.0,7.0,44.0,0.0,9.0,100.0
2015/1/7,89.0,31.0,18.0,40.0,0.0,5.0,89.0
2015/1/8,71.0,31.0,17.0,38.0,0.0,3.0,71.0
2015/1/9,62.0,26.0,23.0,35.0,0.0,3.0,62.0
2015/1/10,53.0,29.0,24.0,36.0,0.0,3.0,53.0
2015/1/11,60.0,28.0,18.0,34.0,0.0,4.0,60.0
2015/1/12,59.0,26.0,22.0,33.0,0.0,4.0,59.0
2015/1/13,61.0,28.0,23.0,40.0,3.0,5.0,61.0
2015/1/14,58.0,27.0,22.0,35.0,0.0,4.0,58.0
2015/1/15,57.0,36.0,15.0,52.0,0.0,6.0,57.0
2015/1/16,67.0,40.0,12.0,37.0,0.0,6.0,67.0
2015/1/17,77.0,40.0,16.0,49.0,1.0,6.0,77.0
2015/1/18,80.0,47.0,14.0,52.0,1.0,7.0,80.0
2015/1/19,99.0,59.0,11.0,55.0,0.0,8.0,99.0
2015/1/20,131.0,49.0,11.0,45.0,1.0,7.0,131.0
2015/1/21,96.0,60.0,4.0,41.0,0.0,8.0,96.0
2015/1/22,136.0,61.0,9.0,40.0,0.0,7.0,136.0
2015/1/23,142.0,48.0,18.0,46.0,0.0,6.0,142.0
2015/1/24,98.0,54.0,19.0,55.0,1.0,6.0,98.0
2015/1/25,102.0,32.0,17.0,50.0,0.0,5.0,102.0
2015/1/26,74.0,50.0,13.0,63.0,1.0,8.0,74.0
2015/1/27,90.0,31.0,26.0,43.0,0.0,4.0,90.0
2015/1/28,60.0,25.0,31.0,48.0,0.0,4.0,60.0
2015/1/29,56.0,30.0,25.0,55.0,0.0,6.0,56.0
2015/1/30,71.0,27.0,22.0,49.0,0.0,4.0,71.0
2015/1/31,71.0,22.0,26.0,34.0,0.0,4.0,71.0
2015/2/1,55.0,40.0,24.0,56.0,0.0,7.0,56.0
2015/2/2,69.0,56.0,14.0,65.0,1.0,7.0,69.0
2015/2/3,94.0,49.0,16.0,47.0,0.0,6.0,94.0
2015/2/4,90.0,48.0,13.0,40.0,0.0,6.0,90.0
2015/2/5,86.0,52.0,9.0,38.0,1.0,5.0,86.0
2015/2/6,111.0,51.0,15.0,42.0,1.0,5.0,111.0
2015/2/7,118.0,44.0,21.0,37.0,0.0,4.0,118.0
2015/2/8,78.0,58.0,5.0,51.0,0.0,7.0,78.0
2015/2/9,110.0,45.0,17.0,39.0,0.0,5.0,110.0
2015/2/10,86.0,63.0,9.0,46.0,0.0,8.0,86.0
2015/2/11,105.0,83.0,4.0,64.0,0.0,13.0,105.0
2015/2/12,163.0,55.0,22.0,51.0,1.0,7.0,163.0
2015/2/13,112.0,28.0,18.0,47.0,0.0,5.0,112.0
2015/2/14,65.0,33.0,15.0,36.0,0.0,6.0,65.0
2015/2/15,67.0,54.0,9.0,51.0,0.0,8.0,67.0
2015/2/16,109.0,57.0,11.0,48.0,1.0,7.0,109.0
2015/2/17,108.0,68.0,5.0,54.0,1.0,7.0,108.0
2015/2/18,137.0,59.0,15.0,46.0,0.0,6.0,137.0
2015/2/19,131.0,28.0,23.0,41.0,0.0,4.0,131.0
2015/2/20,70.0,31.0,20.0,54.0,0.0,5.0,70.0
2015/2/21,77.0,29.0,24.0,42.0,0.0,4.0,77.0
2015/2/22,73.0,31.0,24.0,44.0,0.0,4.0,73.0
2015/2/23,65.0,37.0,19.0,47.0,0.0,5.0,65.0
2015/2/24,65.0,45.0,12.0,57.0,0.0,7.0,65.0
2015/2/25,85.0,36.0,25.0,47.0,0.0,6.0,85.0
2015/2/26,81.0,42.0,24.0,57.0,0.0,6.0,81.0
2015/2/27,77.0,37.0,24.0,42.0,0.0,4.0,77.0
2015/2/28,73.0,28.0,27.0,37.0,0.0,3.0,73.0
2015/3/1,67.0,31.0,27.0,48.0,0.0,4.0,67.0
2015/3/2,62.0,38.0,22.0,51.0,0.0,5.0,62.0
2015/3/3,69.0,42.0,23.0,52.0,0.0,6.0,69.0
2015/3/4,69.0,56.0,21.0,58.0,0.0,7.0,69.0
2015/3/5,81.0,63.0,14.0,72.0,1.0,9.0,81.0
2015/3/6,102.0,64.0,14.0,62.0,0.0,8.0,102.0
2015/3/7,122.0,58.0,20.0,55.0,0.0,7.0,122.0
2015/3/8,117.0,51.0,19.0,50.0,0.0,7.0,117.0
2015/3/9,93.0,57.0,6.0,50.0,0.0,7.0,93.0
2015/3/10,103.0,64.0,18.0,49.0,1.0,6.0,103.0
2015/3/11,113.0,54.0,23.0,49.0,3.0,6.0,113.0
2015/3/12,79.0,52.0,19.0,54.0,1.0,7.0,79.0
2015/3/13,92.0,58.0,21.0,46.0,0.0,5.0,92.0
2015/3/14,113.0,53.0,8.0,37.0,0.0,5.0,113.0
2015/3/15,120.0,58.0,16.0,52.0,1.0,8.0,120.0
2015/3/16,122.0,75.0,21.0,73.0,2.0,9.0,122.0
2015/3/17,146.0,82.0,18.0,48.0,1.0,7.0,146.0
2015/3/18,163.0,59.0,21.0,45.0,2.0,6.0,163.0
2015/3/19,124.0,86.0,16.0,49.0,0.0,7.0,124.0
2015/3/20,167.0,64.0,20.0,42.0,0.0,5.0,167.0
2015/3/21,116.0,42.0,17.0,37.0,0.0,4.0,116.0
2015/3/22,69.0,56.0,19.0,52.0,1.0,6.0,69.0
2015/3/23,98.0,47.0,18.0,58.0,1.0,6.0,98.0
2015/3/24,89.0,41.0,21.0,53.0,0.0,6.0,89.0
2015/3/25,74.0,43.0,15.0,55.0,0.0,6.0,74.0
2015/3/26,78.0,45.0,23.0,58.0,0.0,6.0,78.0
2015/3/27,65.0,30.0,19.0,37.0,0.0,3.0,65.0
2015/3/28,57.0,19.0,25.0,30.0,0.0,2.0,57.0
2015/3/29,34.0,27.0,28.0,40.0,0.0,4.0,40.0
2015/3/30,44.0,30.0,29.0,32.0,0.0,3.0,44.0
2015/3/31,44.0,34.0,27.0,40.0,0.0,4.0,44.0
2014/10/1,100.0,45.0,15.0,54.0,0.0,6.0,100.0
2014/10/2,78.0,61.0,25.0,71.0,0.0,11.0,78.0
2014/10/3,106.0,53.0,28.0,53.0,0.0,7.0,106.0
2014/10/4,83.0,34.0,20.0,38.0,0.0,4.0,83.0
2014/10/5,56.0,35.0,14.0,44.0,0.0,5.0,56.0
2014/10/6,70.0,29.0,19.0,43.0,0.0,5.0,70.0
2014/10/7,54.0,27.0,22.0,48.0,0.0,6.0,54.0
2014/10/8,61.0,35.0,20.0,45.0,0.0,7.0,61.0
2014/10/9,63.0,45.0,12.0,51.0,0.0,8.0,63.0
2014/10/10,87.0,38.0,21.0,46.0,0.0,7.0,87.0
